roi,quantile,q,extra_std,waic,loo
Montenegro,0.25,0.11004223410158079,1.689708124847947,326.5430269472521,326.7050770984054
Montenegro,0.5,0.26655566774458556,1.8344131066638263,349.9634016632118,350.173554578554
Montenegro,0.75,0.5392377351840714,1.9943142682689787,373.38377637917176,373.64203205870257
Montenegro,0.975,1.5064556717357191,2.3368515056728674,418.01942613855675,418.3693583245836
Montenegro,mean,0.3930579594872362,1.8491371104003036,349.9634016632118,350.173554578554
Montenegro,std,0.4033756060693209,0.22814427863787812,34.72309951211456,34.79441677701705
Morocco,0.025,0.009704669735189242,0.4241081638005849,571.3869514023269,571.4627387472319
Morocco,0.25,0.11538474389900111,0.5112581455792908,613.3867920438402,613.4828957422895
Morocco,0.5,0.28385054304776236,0.5618725647148546,635.4241548051614,635.5309185167489
Morocco,0.75,0.5843731140044777,0.6162416753621619,657.4615175664825,657.5789412912084
Morocco,0.975,1.6165958669711344,0.7289384616830656,699.4613582079959,699.599098286266
Morocco,mean,0.42482216494525415,0.5657659069266389,635.4241548051614,635.5309185167489
Morocco,std,0.44298257387032325,0.0779687123336155,32.67264291994739,32.68844747907545
Netherlands,0.025,0.014253476938325989,1.5284864194367525,1126.4359601414317,1131.5170814927662
Netherlands,0.25,0.16017616081715969,1.678609252026865,1220.3439287309645,1227.1135691547481
Netherlands,0.5,0.39284492827089,1.7635734795434594,1269.6175435441783,1277.273151789758
Netherlands,0.75,0.8193322852014557,1.8538417665799405,1318.8911583573918,1327.4327344247683
Netherlands,0.975,2.2519685728036385,2.042094261603677,1412.7991269469248,1423.0292220867498
Netherlands,mean,0.5912668604944865,1.7693496548565006,1269.6175435441783,1277.273151789758
Netherlands,std,0.6124839266544365,0.1311079051900785,73.05317063586094,74.36670849398097
New Zealand,0.025,0.011099723597471427,0.9644509948456234,563.2305341864369,563.2489316704323
New Zealand,0.25,0.14024202364026528,1.1455256431085723,623.3603518393363,623.3825701757971
New Zealand,0.5,0.3389450535682753,1.2491658448838185,654.9105335578658,654.9347566998347
New Zealand,0.75,0.6944510547928041,1.3614727006073388,686.4607152763956,686.4869432238718
New Zealand,0.975,1.897850927833842,1.6019216879102487,746.5905329292951,746.6205817292366
New Zealand,mean,0.505039054830556,1.2582448247637719,654.9105335578658,654.9347566998347
New Zealand,std,0.5204604947461947,0.16240490618354206,46.77636941014697,46.77934173924025
Niger,0.025,0.010619212919643468,1.4828079982726754,271.3348818463076,271.3494436039262
Niger,0.25,0.11842036108870163,1.7385903423311597,315.2105090490562,315.22939263647163
Niger,0.5,0.2875345615911469,1.8862237353436968,338.2320990903231,338.25325034660506
Niger,0.75,0.5872205455485928,2.051146575267299,361.25368913158997,361.27710805673854
Niger,0.975,1.585090289150223,2.411738301014895,405.1293163343385,405.1570570892839
Niger,mean,0.42337348195179225,1.9030084565803869,338.2320990903231,338.25325034660506
Niger,std,0.4327716367640645,0.2370629976069506,34.13186046870868,34.135222519601164
Nigeria,0.025,0.00945678014046834,0.6458618264636653,377.15999942282593,377.184112181325
Nigeria,0.25,0.10468806456639204,0.7807255495354971,410.33570787612496,410.3681038845061
Nigeria,0.5,0.25504606869079105,0.8605828086602416,427.74303873457933,427.77978097331993
Nigeria,0.75,0.5126717631272568,0.947050281135669,445.1503695930336,445.19145806213373
Nigeria,0.975,1.3901769172262552,1.1311085153584093,478.3260780463327,478.3754497653148
Nigeria,mean,0.37147584368345177,0.8678667404046436,427.74303873457933,427.77978097331993
Nigeria,std,0.37736777958906387,0.12408028382303785,25.808147349005385,25.81459107977854
North Macedonia,0.025,0.010504944003755727,0.8694057156827603,499.7961493224982,499.83545824859823
North Macedonia,0.25,0.11144493858255959,1.0315826840579825,546.9939799797789,547.0481025205069
North Macedonia,0.5,0.26494808811318726,1.1226620282281026,571.758733842055,571.8206291027354
North Macedonia,0.75,0.5299685504841803,1.2175200567990099,596.523487704331,596.5931556849641
North Macedonia,0.975,1.4535533657276798,1.4145674352618922,643.7213183616118,643.8057999568728
North Macedonia,mean,0.38700868457644233,1.127393854002537,571.758733842055,571.8206291027354
North Macedonia,std,0.3940883205026901,0.1389748752940371,36.716279016955674,36.7278028688012
Norway,0.025,0.010560310333020326,1.670780744974564,837.1964250819833,837.4930404215547
Norway,0.25,0.12041945264526058,1.8495600467584357,918.9641926134701,919.2874900448126
Norway,0.5,0.2969163227026795,1.9506576641215592,961.867830526174,962.2051280805308
Norway,0.75,0.6114639977189243,2.057479961343418,1004.7714684388776,1005.1227661162494
Norway,0.975,1.7036374122027356,2.27888395938022,1086.5392359703642,1086.917215739507
Norway,mean,0.44344440995223866,1.9566722992584253,961.867830526174,962.2051280805308
Norway,std,0.4612600527032414,0.15535559947802974,63.60902875133552,63.62978536477667
Oman,0.025,0.010915670541869288,1.4684593005939743,509.1493237905303,509.15775570607894
Oman,0.25,0.131660848360603,1.6761365321374662,571.1275379220982,571.1380316823994
Oman,0.5,0.32349891733471775,1.7964389538210965,603.6475753140063,603.6591509265259
Oman,0.75,0.6513925770739201,1.9247004091460234,636.1676127059145,636.1802701706524
Oman,0.975,1.7638802131816305,2.1956817518641825,698.1458268374824,698.1605461469728
Oman,mean,0.4719081944350244,1.8053032834083864,603.6475753140063,603.6591509265259
Oman,std,0.47862413509638446,0.18552017668371493,48.214279583128196,48.2158835396272
Pakistan,0.025,0.009558187862240173,1.0997057701690864,824.6607439228784,824.6891804411728
Pakistan,0.25,0.11562692061414641,1.2254385720843706,902.5183144191683,902.5543823816087
Pakistan,0.5,0.272672372735085,1.2985105606076561,943.3702676298184,943.4103398194289
Pakistan,0.75,0.558735168460338,1.3759277203053748,984.2222208404687,984.2662972572491
Pakistan,0.975,1.5764137938372422,1.5379314661308703,1062.0797913367585,1062.1314991976851
Pakistan,mean,0.41255495211753385,1.3032846547790125,943.3702676298184,943.4103398194289
Pakistan,std,0.43388988437517084,0.11199076945978051,60.567196460397064,60.57313313648285
Panama,0.025,0.008447595119030045,1.1106498966468112,593.5010553463025,593.5140986139118
Panama,0.25,0.09849994491936413,1.2618004095015636,652.0288359666574,652.0436394242312
Panama,0.5,0.23693035831352707,1.3483573836904732,682.7384270852227,682.7541541164146
Panama,0.75,0.4804625625673026,1.4422889632092708,713.4480182037883,713.4646688085982
Panama,0.975,1.313283273823194,1.636518264438078,771.9757988241431,771.9942096189177
Panama,mean,0.3483120538480342,1.355300976026644,682.7384270852227,682.7541541164146
Panama,std,0.3558828608043393,0.13471969706918846,45.53010792178499,45.53147721408001
Paraguay,0.025,0.012097662280329425,0.9214440541266098,286.4998813940145,286.5117126860811
Paraguay,0.25,0.13435807254868257,1.1427531432799238,317.7763638329203,317.79353459547156
Paraguay,0.5,0.31665398872602624,1.2691333864373018,334.18716870447474,334.2071410930851
Paraguay,0.75,0.6284511473845226,1.4031972375522725,350.5979735760292,350.6207475906986
Paraguay,0.975,1.6855416538059538,1.6885743617273015,381.87445601493505,381.90256950008893
Paraguay,mean,0.45681854998359256,1.2781968690828445,334.18716870447474,334.2071410930851
Paraguay,std,0.4578892846495111,0.19488573641781534,24.330695710029097,24.334849407039798
Peru,0.025,0.013997505855305303,1.0899309312572956,813.5387423230252,813.6379529633236
Peru,0.25,0.1482850520457989,1.2102297829176476,886.0584299037696,886.2186647046843
Peru,0.5,0.3512607154178682,1.2790875505461192,924.1095900544798,924.3018442998537
Peru,0.75,0.6947172575670194,1.354010540737814,962.1607502051901,962.3850238950229
Peru,0.975,1.8154328957465526,1.512269642929622,1034.6804377859344,1034.9657356363837
Peru,mean,0.5015303444132982,1.2849682064033399,924.1095900544798,924.3018442998537
Peru,std,0.49405672790337485,0.10734430856686575,56.41473445615494,56.4622065555452
Philippines,0.025,0.007201781127901843,0.6643245144529252,787.6906012319546,787.7286206425053
Philippines,0.25,0.0760455563304733,0.7466397424893824,843.9673650594713,844.0149091947337
Philippines,0.5,0.18831909836674438,0.7952090743321922,873.4958451812352,873.5483869500711
Philippines,0.75,0.39930726315438936,0.8471852957766515,903.0243253029989,903.0818647054086
Philippines,0.975,1.2161508713208038,0.9557973265472217,959.3010891305157,959.3681532576368
Philippines,mean,0.2977793916100032,0.7991844230622549,873.4958451812352,873.5483869500711
Philippines,std,0.331075113722602,0.07488231339190683,43.77899013762561,43.78639964024903
Poland,0.025,0.008587842166286242,0.8636944811778411,816.796221662757,816.854337951978
Poland,0.25,0.09522367234266021,0.9892905981324793,880.598657832419,880.6700913687753
Poland,0.5,0.23260534079527023,1.0620436305730252,914.0758665420427,914.1542876526759
Poland,0.75,0.4770343396218135,1.1387112726660766,947.5530752516663,947.6384839365762
Poland,0.975,1.344043638175276,1.2977059542637834,1011.3555114213285,1011.4542373533737
Poland,mean,0.3506927820949639,1.0668069867758398,914.0758665420427,914.1542876526759
Poland,std,0.37069287667804807,0.1108388783116804,49.63338390226309,49.64374369538798
Portugal,0.025,0.0114162812768407,1.0976753600640279,975.9714465714696,975.9834400111533
Portugal,0.25,0.12515523556653543,1.2273570260735198,1055.8198059050749,1055.833289961915
Portugal,0.5,0.30352933027542944,1.3004130364694853,1097.7163282169172,1097.7305944022246
Portugal,0.75,0.6059569784172402,1.377746277131626,1139.612850528759,1139.6278988425345
Portugal,0.975,1.6228023652618577,1.5409836529033982,1219.4612098623643,1219.4777487932959
Portugal,mean,0.43860163132725505,1.3054776724326622,1097.7163282169172,1097.7305944022246
Portugal,std,0.441650733899165,0.11275213905549619,62.115876927206514,62.117036512608
Qatar,0.025,0.005303478601693007,1.5248385409883607,678.7754238442401,678.8349383434656
Qatar,0.25,0.06524347104111489,1.705211338063916,758.8555116297072,759.4989183350056
Qatar,0.5,0.15550566970067634,1.8066551163964304,800.8736221161186,801.8233977066839
Qatar,0.75,0.3131548213052629,1.9154426725555935,842.8917326025298,844.1478770783622
Qatar,0.975,0.8562727626519562,2.1435991161060253,922.971820387997,924.8118570699021
Qatar,mean,0.2287917296728637,1.814235814809463,800.8736221161186,801.8233977066839
Qatar,std,0.2358000952053952,0.15728119375978317,62.29614382456691,62.7503670135449
Romania,0.025,0.011855631489671004,0.5141751610018224,876.3750859772861,876.4212313527796
Romania,0.25,0.13267353533455492,0.585231132489434,938.7154213490487,938.7714279565532
Romania,0.5,0.32733001860874733,0.6263381804156123,971.4254641555456,971.4866449623752
Romania,0.75,0.669784793874916,0.6715780027489018,1004.1355069620424,1004.2018619681971
Romania,0.975,1.7955084977613098,0.7684443875048546,1066.475842333805,1066.552058571971
Romania,mean,0.4796613999107976,0.6303265330054835,971.4254641555456,971.4866449623752
Romania,std,0.48630418782279267,0.0647966934716032,48.495982032325465,48.50365331172382
Russia,0.025,0.010897553514141543,1.0726099779665514,956.6383484711233,956.6447232101029
Russia,0.25,0.1245701735384657,1.2432367062958776,1057.6356281619712,1057.6425409144726
Russia,0.5,0.3063584771213187,1.3394449028955053,1110.6290123381455,1110.6362073869361
Russia,0.75,0.626495829848966,1.4387434756717332,1163.6223965143201,1163.6298738593994
Russia,0.975,1.6898332155150575,1.6429574261654547,1264.619676205168,1264.627691563769
Russia,mean,0.4510803158271607,1.3440271805243267,1110.6290123381455,1110.6362073869361
Russia,std,0.45835107139572484,0.145956902976414,78.56810894571584,78.56852747882017
San Marino,0.025,0.011154466863357696,1.588345315785559,433.93255118687006,433.9652137349525
San Marino,0.25,0.12985747624290708,1.7926501506225918,484.44520006519275,484.5029224173352
San Marino,0.5,0.3090696390334954,1.9118441175867378,510.9492427083108,511.02011396731496
San Marino,0.75,0.6139341865004917,2.0403260467221767,537.453285351429,537.5373055172947
San Marino,0.975,1.673754169205469,2.3141608650380525,587.9659342297516,588.0750141996775
San Marino,mean,0.44761515789071393,1.9222305342200772,510.9492427083108,511.02011396731496
San Marino,std,0.45326723444311584,0.1855167258009241,39.29495242205395,39.314447020538
Saudi Arabia,0.025,0.012559874419382938,0.8625036861169639,810.4978026428519,810.5336824178717
Saudi Arabia,0.25,0.13650166201262895,0.9797500351606352,874.8433626367595,874.8852847922672
Saudi Arabia,0.5,0.32795943019565055,1.0456348267797084,908.6055490166887,908.6506416159104
Saudi Arabia,0.75,0.6626207879641101,1.1172364888677633,942.3677353966176,942.4159984395535
Saudi Arabia,0.975,1.8016844999615376,1.2662504362900016,1006.7132953905254,1006.7676008139492
Saudi Arabia,mean,0.4800191106177629,1.0509775437166635,908.6055490166887,908.6506416159104
Saudi Arabia,std,0.48701960901888175,0.10275042229165188,50.05589242848244,50.06059293536657
Senegal,0.025,0.013162896598885964,0.7442940990047493,449.2140497823029,449.2610741238792
Senegal,0.25,0.14061163934799226,0.9234665579404489,489.9283653270919,490.00228310698543
Senegal,0.5,0.33721786779133006,1.0257113795465458,511.29121165066965,511.3792404473443
Senegal,0.75,0.6688206041769669,1.1367348387228653,532.6540579742476,532.7561977877031
Senegal,0.975,1.8011373101907635,1.372210522922302,573.3683735190366,573.4974067708092
Senegal,mean,0.4871668604388274,1.0345514433634078,511.29121165066965,511.3792404473443
Senegal,std,0.49033048662890955,0.16033337378514234,31.672603352930757,31.693524377715697
Serbia,0.025,0.014121704184328732,1.4526048104872211,576.1073825704973,576.1252094712344
Serbia,0.25,0.13543436171094786,1.640070563843451,643.1850353199009,643.205346741328
Serbia,0.5,0.306255049629393,1.7483482018999192,678.3807537854477,678.4023688376242
Serbia,0.75,0.5933265880710186,1.8639174711781854,713.5764722509946,713.5993909339206
Serbia,0.975,1.6017642216469599,2.104718482686218,780.6541250003982,780.6795282040141
Serbia,mean,0.43439801483634044,1.7557895412954871,678.3807537854477,678.4023688376242
Serbia,std,0.42437955212655687,0.16672642417711966,52.181250278918256,52.18318304475955
Singapore,0.025,0.010409855278376795,1.1260679254770665,1098.409027047374,1098.4614332659385
Singapore,0.25,0.12442262248017237,1.24751301062711,1178.325754455418,1178.3903085204427
Singapore,0.5,0.3110496153672819,1.315587198625227,1220.258149571411,1220.3290776248866
Singapore,0.75,0.656743372633984,1.3857671937830867,1262.1905446874039,1262.2678467293313
Singapore,0.975,1.829352972644473,1.5335822563400776,1342.107272095448,1342.1967219838352
Singapore,mean,0.474421883557144,1.3187130874288522,1220.258149571411,1220.3290776248866
Singapore,std,0.4972629551720517,0.10325295892347297,62.16906202622474,62.17851211564335
Slovakia,0.025,0.011539021514564582,1.60094269163657,437.7584919830081,437.7916816994015
Slovakia,0.25,0.10985735028007748,1.8315904090501545,497.1146791763365,497.165485407887
Slovakia,0.5,0.2563509429092723,1.9658934637589045,528.2589361384772,528.318985774983
Slovakia,0.75,0.5195120102785602,2.110488336654465,559.4031931006181,559.4724861420793
Slovakia,0.975,1.4094714187246624,2.417660213816544,618.7593802939463,618.8462898505647
Slovakia,mean,0.3768896069170284,1.97711074749657,528.2589361384772,528.318985774983
Slovakia,std,0.38045365439943757,0.20836289668104357,46.17454446577847,46.188248758471815
Slovenia,0.025,0.008171787259235173,1.1524895135553428,608.1617704361421,608.2194121114951
Slovenia,0.25,0.09708182296679917,1.3053390089905945,662.49909807429,662.5925224493051
Slovenia,0.5,0.24369846659959232,1.3942090210637494,691.0099538859439,691.1221534829835
Slovenia,0.75,0.5196137608012861,1.4878147227832366,719.5208096975975,719.6517845166616
Slovenia,0.975,1.4795697051359304,1.683255726021457,773.8581373357456,774.0248948544717
Slovenia,mean,0.37602759905048777,1.4001520199997501,691.0099538859439,691.1221534829835
Slovenia,std,0.4007873836411987,0.135743686494797,42.270258077851224,42.298094263677605
Somalia,0.025,0.013705304333285102,1.4821034122851287,76.70614144815303,76.70522659875988
Somalia,0.25,0.15189905225351583,1.939289866864256,102.88514846274987,103.01439846609635
Somalia,0.5,0.3589485437683133,2.2269492382994858,116.62130235047691,116.81884999578543
Somalia,0.75,0.7062346516604139,2.5602709100406544,130.35745623820395,130.62330152547452
Somalia,0.975,1.8836303512752433,3.343743054205685,156.5364632528008,156.93247339281098
Somalia,mean,0.5132611855634178,2.2755393652666744,116.62130235047691,116.81884999578543
Somalia,std,0.5083405179054017,0.47853498570969577,20.365252227678454,20.466510463170092
South Africa,0.025,0.011591763261079042,1.7805670170342625,553.0121677044588,553.099533898837
South Africa,0.25,0.12455607610857869,1.9926808936643137,624.0439756338318,624.1888981232664
South Africa,0.5,0.30041603959266033,2.1152059277131148,661.3144436885332,661.4895660295383
South Africa,0.75,0.6102471306174663,2.247896411078678,698.5849117432344,698.7902339358101
South Africa,0.975,1.6553704159115483,2.5260625608061633,769.6167196726074,769.8795981602395
South Africa,mean,0.4416789475717467,2.1254356694768077,661.3144436885332,661.4895660295383
South Africa,std,0.4513584026093056,0.19096960093263923,55.25727862264247,55.3020529895794
Spain,0.025,0.008222226538885316,0.7360029776632218,1865.593160433161,1865.674953665966
Spain,0.25,0.0926284927251584,0.7997968847718689,1957.0416865310399,1957.1316684274552
Spain,0.5,0.22152974266437345,0.8369199408550593,2005.0248291531368,2005.1191076503906
Spain,0.75,0.44824127084156506,0.8762387025443004,2053.007971775234,2053.1065468733264
Spain,0.975,1.239574764901116,0.9585608760594061,2144.456497873113,2144.5632616348153
Spain,mean,0.3272754776435659,0.8393879831159271,2005.0248291531368,2005.1191076503906
Spain,std,0.33753845496638296,0.05679219303344447,71.13991370239208,71.14628385232714
Sri Lanka,0.025,0.008328115523774958,0.6620172740729218,360.9246344486433,360.9533256859904
Sri Lanka,0.25,0.08700903913498248,0.812088817200789,390.43301789051594,390.476859971815
Sri Lanka,0.5,0.2131013778697908,0.8992949401915068,405.9160992659713,405.9678910118215
Sri Lanka,0.75,0.4373505576558947,0.9932506959258285,421.39918064142665,421.45892205182815
Sri Lanka,0.975,1.2411409497390418,1.1883743417769108,450.9075640832994,450.98245633765265
Sri Lanka,mean,0.31855339205345756,0.905908155708457,405.9160992659713,405.9678910118215
Sri Lanka,std,0.3332555514881952,0.13487785253453335,22.955250796552882,22.96703698685294
Sudan,0.025,0.012409777494925094,1.0239268476343744,96.942403914006,96.95698891017587
Sudan,0.25,0.1360721202625396,1.4184843458745,116.54239131504436,116.53982285763058
Sudan,0.5,0.3322503308962921,1.646919884693678,126.82652634690626,126.81495745345612
Sudan,0.75,0.6735947083476252,1.8971322666044084,137.11066137876819,137.09009204928165
Sudan,0.975,1.8273192047543145,2.4515467248263887,156.71064877980655,156.67292599673635
Sudan,mean,0.4878500402561792,1.6704884113861933,126.82652634690626,126.81495745345612
Sudan,std,0.4964764442364583,0.36485049120520896,15.24728141364964,15.23393734721459
Sweden,0.025,0.012390695371797367,1.4932614039280359,984.9499680923051,984.9618420387069
Sweden,0.25,0.12584887820992852,1.6473202138171332,1071.773122715977,1071.7864831185975
Sweden,0.5,0.29862776119427115,1.7333307464108176,1117.3293278181684,1117.3434681660078
Sweden,0.75,0.607298495797986,1.8264567104240474,1162.8855329203598,1162.9004532134181
Sweden,0.975,1.6426791905706462,2.017547285960185,1249.7086875440316,1249.7250942933085
Sweden,mean,0.43853059817023765,1.7394430103527936,1117.3293278181684,1117.3434681660078
Sweden,std,0.44406737483697567,0.13372630400679064,67.541730751205,67.54288709971722
Switzerland,0.025,0.009089193357966138,1.3223463241292388,1354.240699230288,1354.2630294958146
Switzerland,0.25,0.10669347812367574,1.4368179018585374,1445.113275476554,1445.1397639885315
Switzerland,0.5,0.2655140552484865,1.5025137622551024,1492.7942165755392,1492.8228869240215
Switzerland,0.75,0.5484646853371579,1.572744224421884,1540.4751576745243,1540.5060098595116
Switzerland,0.975,1.5111173906553141,1.7151905758153645,1631.3477339207896,1631.382744352229
Switzerland,mean,0.3966585857472208,1.5069480396313852,1492.7942165755392,1492.8228869240215
Switzerland,std,0.4105462911458694,0.10054298586874927,70.69186905379028,70.6951038494328
Syria,0.025,0.01079555361545614,1.8631193187055408,85.50359586188202,85.5430246162137
Syria,0.25,0.13606226027695023,2.370235104817883,112.29591927557786,112.33381890097267
Syria,0.5,0.3354044806062248,2.6861113008693907,126.35388095514337,126.39097824489647
Syria,0.75,0.6896222439707371,3.045197943423426,140.41184263470888,140.4481375888203
Syria,0.975,1.9139218472109354,3.8756218113671146,167.20416604840474,167.23893187357925
Syria,mean,0.5006073831541348,2.733451190996357,126.35388095514337,126.39097824489647
Syria,std,0.5189016006852584,0.5136759049172713,20.842365173790533,20.84117562918819
Taiwan*,0.025,0.008443058741922204,1.3753832069820395,644.2118579560631,644.2174241556793
Taiwan*,0.25,0.100984458950963,1.5531395771888143,700.5673217257325,700.5747037420169
Taiwan*,0.5,0.24152339244770993,1.6545184980675205,730.1370957940453,730.1454305713405
Taiwan*,0.75,0.4956581852440213,1.7609310062893904,759.7068698623582,759.716157400664
Taiwan*,0.975,1.3591611078333399,1.9789849500326362,816.0623336320276,816.0734369870015
Taiwan*,mean,0.35925714094148337,1.6608255619286987,730.1370957940453,730.1454305713405
Taiwan*,std,0.3687086426239802,0.1545622034020083,43.84021263438999,43.841625199978324
Tanzania,0.025,0.015240343134193889,1.6539417202977318,145.1507401251315,145.21736764586745
Tanzania,0.25,0.17245947478505536,2.030822825177137,177.83305386778295,178.28341869408112
Tanzania,0.5,0.4182815130901686,2.2673896853046513,194.98149997674818,195.63321219100206
Tanzania,0.75,0.8307232384823899,2.522234382197539,212.12994608571339,212.983005687923
Tanzania,0.975,2.209813641777715,3.087680707771014,244.8122598283649,246.04905673613663
Tanzania,mean,0.6016154828036522,2.2925972119583915,194.98149997674818,195.63321219100206
Tanzania,std,0.6033580930715742,0.36821240656551874,25.42432424507561,25.72284232914908
Thailand,0.025,0.0036240043752654863,1.269786189142736,990.0706199177636,990.0810999220804
Thailand,0.25,0.04278350911679613,1.4087534385668947,1076.319978697027,1076.332393750763
Thailand,0.5,0.10287037504866417,1.4863287550284214,1121.575112486065,1121.5885428623683
Thailand,0.75,0.22222247178446317,1.5688147949339803,1166.830246275103,1166.844691973973
Thailand,0.975,0.6656171220745306,1.7384023163776634,1253.0796050543668,1253.095985802656
Thailand,mean,0.16442662963492533,1.491436549212825,1121.575112486065,1121.5885428623683
Thailand,std,0.184211043650051,0.11913439249574337,67.09536175439563,67.09686707388599
Togo,0.025,0.012720897262061746,1.1600367521548258,217.08072687831552,217.10846181001315
Togo,0.25,0.1415928203750765,1.4115693080132217,247.91310766238612,247.96716441895705
Togo,0.5,0.3376229280456047,1.560128418662464,264.0908919052662,264.15875975241306
Togo,0.75,0.6686437433541412,1.7233238426233053,280.26867614814626,280.35035508586896
Togo,0.975,1.819995231135434,2.07126086653658,311.10105693221686,311.20905769481294
Togo,mean,0.4869396131437176,1.5748974806320897,264.0908919052662,264.15875975241306
Togo,std,0.4884482978455924,0.23307729188856974,23.98521880899896,24.005695162526763
Trinidad and Tobago,0.025,0.006997037950591723,1.2161755202856754,232.77889417592007,232.55885340824028
Trinidad and Tobago,0.25,0.07864255033176265,1.4509881938171159,269.75931658932495,270.3148250887058
Trinidad and Tobago,0.5,0.1986736327142941,1.5885601713263973,289.1629850638567,290.12542512003495
Trinidad and Tobago,0.75,0.42114601206447283,1.7372598722973924,308.5666535383885,309.93602515136405
Trinidad and Tobago,0.975,1.2127993292067594,2.0561286030147765,345.5470759517933,347.69199683182956
Trinidad and Tobago,mean,0.30633225422314364,1.6008556657589472,289.1629850638567,290.12542512003495
Trinidad and Tobago,std,0.3291500528566691,0.2144839935374968,28.76792192748801,29.371239556375738
Tunisia,0.025,0.009229936948833718,1.2196220553550328,454.3715151327917,454.39458460394485
Tunisia,0.25,0.10272629729410872,1.3997071302222794,504.09976371302366,504.12952853195134
Tunisia,0.5,0.2545255620265434,1.5014111398837064,530.1922306535894,530.2255085288878
Tunisia,0.75,0.5152254242601324,1.6120557711130419,556.2846975941552,556.321488525824
Tunisia,0.975,1.4502654019297925,1.8442520826344522,606.0129461743871,606.0564324538304
Tunisia,mean,0.37884602919662347,1.5097881482331144,530.1922306535894,530.2255085288878
Tunisia,std,0.3957058296821414,0.15970945493960295,38.68474937236695,38.68995783753552
Turkey,0.025,0.014565216123202095,0.5547189447432133,980.733238329464,980.9347169111139
Turkey,0.25,0.15045515406934934,0.6419986826800875,1049.10481966412,1049.3286860710598
Turkey,0.5,0.3516471355597164,0.6923046634997383,1084.97946388712,1085.2150772107104
Turkey,0.75,0.6937155553683665,0.7471541489430551,1120.8541081101198,1121.1014683503606
Turkey,0.975,1.8093646112171844,0.8643078673113914,1189.225689444776,1189.4954375103064
Turkey,mean,0.499719046074606,0.6969597276373218,1084.97946388712,1085.2150772107104
Turkey,std,0.48950074619773054,0.07912750734218774,53.18782711311882,53.205243117805416
US,0.025,0.002160661279091965,0.8695272561670356,1876.2374828290565,1876.6712631605265
US,0.25,0.0215521106785917,0.9672286711521758,2031.8215521889624,2032.3477125685172
US,0.5,0.047524506894366235,1.0229957133035328,2113.4566851798686,2114.03131747266
US,0.75,0.08379881256271159,1.081563065075553,2195.0918181707743,2195.7149223768024
US,0.975,0.195070894418193,1.2024471451342194,2350.67588753068,2351.3913717847927
US,mean,0.06080397223351246,1.0263736982003842,2113.4566851798686,2114.03131747266
US,std,0.05830977473264479,0.0851147078257338,121.03242928031659,121.1042938464171
US_AK,0.025,0.011017579968482398,0.9322444052212445,324.5055261056162,324.5394337179503
US_AK,0.25,0.12313607179632022,1.1284865555421366,361.4403111002723,361.503973732801
US_AK,0.5,0.29647630337200304,1.2435889975766403,380.82003357079327,380.89930869527376
US_AK,0.75,0.6064565842636842,1.3662156354780324,400.19975604131423,400.29464365774675
US_AK,0.975,1.6434860899031483,1.628189351990825,437.1345410359703,437.2591836725974
US_AK,mean,0.4379213084215696,1.2528350056077786,380.82003357079327,380.89930869527376
US_AK,std,0.44729508216666625,0.1773761099935559,28.732419528817207,28.755566644021528
US_AR,0.025,0.011204936258513515,0.62584684901644,581.7863460797598,581.8400032023195
US_AR,0.25,0.1310495531862944,0.7341270076970694,627.8843063356403,627.9649498503263
US_AR,0.5,0.3124002753526086,0.7965387306211065,652.0719569838118,652.1667602882451
US_AR,0.75,0.626698038029498,0.8649145913886351,676.2596076319834,676.3685707261641
US_AR,0.975,1.6743162827115692,1.0088581704715847,722.357567887864,722.4935173741709
US_AR,mean,0.45203180994256975,0.8021711425847079,652.0719569838118,652.1667602882451
US_AR,std,0.4521220578777587,0.09785031528567581,35.86066451141751,35.8816578471105
US_AZ,0.025,0.012385451270094043,1.4226900248273249,595.3254760492607,595.3796516603558
US_AZ,0.25,0.143976025205961,1.600100193646066,665.9672693573739,666.0441155065203
US_AZ,0.5,0.3423013275649126,1.7033259522182869,703.0330963096415,703.1218377151366
US_AZ,0.75,0.6902216178936458,1.8156152407391926,740.098923261909,740.199559923753
US_AZ,0.975,1.8205782125544205,2.048814669913603,810.740716570022,810.8640237699175
US_AZ,mean,0.49591541544347933,1.7120188830084033,703.0330963096415,703.1218377151366
US_AZ,std,0.4972036062436278,0.1602868303541291,54.95387727017666,54.97151320362899
US_DC,0.025,0.011437163294195309,0.6098357275492168,602.1974815934683,602.2423076853386
US_DC,0.25,0.13350131031820628,0.7211980185888492,650.0706859769712,650.1256279508985
US_DC,0.5,0.3222626184042372,0.786065309023608,675.1898091791517,675.2500589675645
US_DC,0.75,0.6409963532968332,0.8567057578958691,700.3089323813322,700.3744899842304
US_DC,0.975,1.7110018801631814,1.0092938401243412,748.1821367648349,748.2578102497905
US_DC,mean,0.46437651462791485,0.792086388630362,675.1898091791517,675.2500589675645
US_DC,std,0.46346632262742377,0.1020180915999105,37.24166778646827,37.24953716399985
US_DE,0.025,0.012804584466134604,1.2745474257943292,525.285619475986,525.3010675548302
US_DE,0.25,0.1368196945356411,1.4419998896787534,582.1229658692342,582.1414354707092
US_DE,0.5,0.3260590155463656,1.539649661059888,611.9455842822393,611.965639279975
US_DE,0.75,0.6525864338983648,1.6443659386960685,641.7682026952443,641.7898430892408
US_DE,0.975,1.7426229542556215,1.867966618958894,698.6055490884926,698.6302110051195
