roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),beta,car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),extra_std,ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),ll_,loo,mbase,mlocation,sigmac,sigmad,sigmar,sigmau,waic,Rt (week 5),car (week 5),ifr (week 5),Rt (week 10),Rt (week 6),Rt (week 7),Rt (week 8),Rt (week 9),car (week 10),car (week 6),car (week 7),car (week 8),car (week 9),ifr (week 10),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),Rt (week 11),car (week 11),ifr (week 11)
Belarus,0.975,6.693575019296971,6.629825604278072,6.434609727081186,6.190381061539295,5.911311372416119,5.707284840469514,0.6801999596849053,0.36343094445634616,0.28498913701846307,0.2670419029849843,0.2596382740208598,0.2585891559383503,2.4258571486368665,0.03534490289954227,0.03994552376030268,0.03956758101027624,0.03862355267161733,0.037647320393947706,-300.36891523876164,715.81408294782,3.3420845901854466,498.17071457319474,0.076378333576576,0.06883508745220895,0.14893610881609376,0.3795229264820193,715.7915364462981,5.608310183390347,0.2632573687138561,0.03823085029938733,,,,,,,,,,,,,,,,,,
Belarus,mean,2.9858403893893675,2.9792599978715755,2.9635843126554535,2.932219714552181,2.893387886123592,2.8616776778640824,0.26337809718349275,0.0809066145392795,0.06410484295560831,0.059725884524526186,0.05813351556256823,0.05774965110625218,2.0239269181713104,0.007591654712142554,0.008598748603938857,0.008388148046135437,0.00815772778547566,0.00798608159122307,-303.61381278927445,609.5137479693884,1.1092375025855286,131.28715443855378,0.015756251196540873,0.03211971479152163,0.06168988732232068,0.10502451757308663,609.4955573857352,2.8456213068449805,0.05845100287684675,0.00795563395227721,,,,,,,,,,,,,,,,,,
Belarus,std,1.657136600886968,1.6222449324348232,1.565588010240124,1.447136149423457,1.2946449629208767,1.1775712439687882,0.1865481776066028,0.115594292020054,0.08316555419567605,0.07683415431990961,0.07429075806928123,0.07325891374415708,0.19049773317016497,0.011462523282696792,0.01203209879613984,0.011850615406659184,0.011503324984375134,0.011128927361668364,1.9476056033732778,54.23586138159432,0.8643979530776265,149.0037703947247,0.03485027568117543,0.014562239289669467,0.03445834031231522,0.13819837872442553,54.233638933680425,1.1224484816374394,0.07418027970213953,0.011122698340545873,,,,,,,,,,,,,,,,,,
Belgium,0.025,1.9045516395038191,1.8601469001004967,1.7991609959652701,1.7551177189972071,1.725560556729358,1.7061654334029028,0.27849227293427126,0.02784658670787078,0.03126918650031423,0.03349491435105679,0.03936807163045159,0.050799072815272385,0.7424629411142505,0.0008587259653417323,0.0013965993910759241,0.001703579030951403,0.0022947767549875465,0.003863624520509033,-701.8323162124227,1282.9798568614128,0.006011892092262369,4.195589669085367,0.004510587120680222,0.010446679565274848,0.014771373868266924,0.024743663179815408,1282.8652493612874,1.6878492635424966,0.06380509179763919,0.006648045933505643,,,,,,,,,,,,,,,,,,
Belgium,0.25,3.2675291985921495,3.0640746435373134,2.9191391877329274,2.798628318895893,2.703525958199744,2.6294794709829823,0.33400100684764655,0.06181717320206666,0.07571492055528192,0.08352372315792791,0.09797405497386891,0.1272454621827014,0.8275190607906908,0.0019613827167720187,0.003526498572126166,0.004444553087324035,0.006012637215255106,0.010009865164007073,-696.4341109184606,1356.9842552145515,0.05595983736418058,19.10466907360613,0.010137776749228621,0.013092537354423704,0.0186301960969216,0.04600123156557142,1356.8505375902585,2.5663494280028996,0.16544079877292273,0.017558964999066867,,,,,,,,,,,,,,,,,,
Belgium,0.5,4.398526154915805,4.077509976684336,3.884903534393744,3.6998678173059867,3.5475809441270885,3.429260412379971,0.3835999984455625,0.09804740616647878,0.12158000353517809,0.13970418539859406,0.16900962437086042,0.21883322315513598,0.8764654507963179,0.003137926835840947,0.00576625731177007,0.007573125114906196,0.010464638193496315,0.017329352667010037,-694.1266428322831,1395.8144447469722,0.10531597987702589,28.79312392644038,0.017355623929304242,0.014807760218238226,0.020972551058791783,0.06950497412933798,1395.670700019427,3.337902730967535,0.28033228937453525,0.030043185201421248,,,,,,,,,,,,,,,,,,
Belgium,0.75,5.938944300937306,5.60272277743951,5.349604710128347,5.033698784135598,4.719022296527074,4.504988769874512,0.4773044362177531,0.15530617749493644,0.19029460794170205,0.220835684951491,0.2788068956661402,0.3653167323875013,0.931204181436083,0.00508458155261205,0.009268564319614266,0.012090106861242912,0.017304757357282194,0.028860013687702638,-692.1313252015123,1434.644634279393,0.1598606358381423,30.20070426894123,0.031300019629999405,0.016784530472675814,0.02393344876190787,0.10941494131128274,1434.4908624485954,4.380264647869201,0.45155880683419564,0.04855422427122209,,,,,,,,,,,,,,,,,,
Belgium,0.975,10.221684460419418,9.57024856521699,9.068306524752028,8.518851674644036,7.918928457310431,7.493855587975133,0.8794250759691586,0.41413839399886576,0.44745401573815247,0.46623006132826766,0.5202080855839715,0.6210824326755915,1.0446578115663128,0.013585536635398616,0.022666911121200232,0.02723062343220161,0.03436250686529328,0.05299267976288675,-689.0644326953701,1508.6490326325315,0.2423129122259342,32.30607137435656,0.1133723613344468,0.021958998753203826,0.03157810426208596,0.2999525080241701,1508.4761506775665,7.178057958259622,0.7178695891568823,0.08430904029313609,,,,,,,,,,,,,,,,,,
Belgium,mean,4.831903365076326,4.526418305064837,4.309799049554698,4.084818730779144,3.8811149149471764,3.7291327909084013,0.43958002903738336,0.12719609018860242,0.15018583351262807,0.1672842202791206,0.20155548870686596,0.2580181685356285,0.8817032723728436,0.00412373011572789,0.007306892412731645,0.009273990766013568,0.012691982299879657,0.02071753418844649,-694.4671926302478,1395.8144447469722,0.11067477795473787,24.28167824252,0.02775833901687212,0.015161565628123291,0.021575336052808067,0.09274176379652575,1395.670700019427,3.627579149676821,0.31900065843412506,0.034839470842949555,,,,,,,,,,,,,,,,,,
Belgium,std,2.2841123397549676,2.1234310923664723,1.9917950926481358,1.8168991199924527,1.6387505227354284,1.5144178203725622,0.16876758988216464,0.10173612843548807,0.10787742133435249,0.11409533367260213,0.13261964107975238,0.16207424032526946,0.07707920669699497,0.0034097080316060745,0.005617380337910173,0.006788963193871484,0.008820058184944487,0.013645798883512934,3.2600219790860776,57.569725145759925,0.06803291717707541,8.959849810741204,0.04059291613443432,0.0029587268968146456,0.004315007166388883,0.08455529324160009,57.554858940232904,1.4500049443009742,0.18783133782162553,0.02167435368931798,,,,,,,,,,,,,,,,,,
Benin,0.025,1.166351203384596,0.9994838684516947,0.9157035206040204,0.7250869387334354,,,0.08199730703972702,0.016597015899674786,0.010993125985818072,0.008917300598007667,,,2.2577910810563795,-0.0010045355837867474,-0.007223764840531478,-0.008025016956501284,,,-68.12441647189442,82.65011550242019,0.0073415966271265145,8.02536580696687,0.0009516570271269707,0.02632836142584066,0.022895618745040557,0.02535252834539147,82.63476389713713,,,,,,,,,,,,,,,,,,,,,
Benin,0.25,2.0124766721215863,1.8403677893840404,1.7297584152688135,1.5719680430064784,,,0.21380967198371625,0.053421227088421425,0.05434043019335251,0.05516756750548968,,,2.8101722591907814,0.01072481924648079,0.016970744980565278,0.019409126628188292,,,-65.16513851640627,114.35294436745399,0.08731985458813898,24.71547293594604,0.0066273585701143055,0.04889159793952575,0.039479048650312085,0.05175710034525,114.33636619975096,,,,,,,,,,,,,,,,,,,,,
Benin,0.5,3.2378971830626067,2.955555390129618,2.7749079748739085,2.517651898402803,,,0.43606573308543545,0.13107125986038443,0.16496863966838807,0.18200213055029446,,,3.157977422767074,0.02700198755954044,0.052104214150399175,0.06784040074287404,,,-64.54413068402287,130.98745367957446,0.23560470416086493,40.94907598521154,0.021105594718591112,0.07182012285492559,0.055029784000297836,0.08207515384000684,130.9702319332153,,,,,,,,,,,,,,,,,,,,,
Benin,0.75,5.676274401775968,5.242799912646118,4.908798116317414,4.4799701459490295,,,0.9394346970024712,0.4207275673094227,0.5016323818286285,0.5307224678406519,,,3.556348516094014,0.07839267204374921,0.16733119910600938,0.21639010611888515,,,-64.23715603162927,147.62196299169494,0.5649550217915373,72.88841099212007,0.07738641646568908,0.11238889522102241,0.07967883458665315,0.1434172629759968,147.60409766667965,,,,,,,,,,,,,,,,,,,,,
Benin,0.975,16.09595584989008,15.4686012084764,15.005223561179568,14.22859125097391,,,2.9751652776601656,1.3319385382761317,1.3798392160961317,1.4142997073820227,,,4.489922129805572,0.390352613584932,0.6774830612469566,0.7780228864224895,,,-64.07276356917045,179.32479185672872,2.2901230656488716,376.53861764280055,0.5595539440651489,0.3198804944004102,0.1849382234567403,0.5733336796632958,179.30569996929344,,,,,,,,,,,,,,,,,,,,,
Benin,mean,4.65950754672083,4.345229723730541,4.119328109529439,3.796021115201196,,,0.7304472541521764,0.2977820801350409,1.0131887871875598,0.3271915941638462,,,3.214821231413392,0.06959991528211759,0.09556543273870502,0.17053277666918515,,,-64.93062197468653,130.98745367957446,0.4599952811534921,75.53898398964283,0.08328927314949916,0.0975256335059211,0.06718167532560172,0.13712785112288692,130.9702319332153,,,,,,,,,,,,,,,,,,,,,
Benin,std,4.513644635925012,4.39032955026587,4.285005205264606,4.123616173695682,,,0.833147162905723,1.7483644987548663,73.34938766290286,11.608515217672718,,,0.5724360389038589,0.22169340915198893,4.196918144522979,2.682009817562597,,,1.1969147336789225,24.66236040990193,0.6314678282276858,121.27494952528193,0.186925577523482,0.10142628221683864,0.04668785653302993,0.2763932057000127,24.661406238758545,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.025,1.645956776530048,1.627558740856399,1.5810400757975236,1.5020266388718118,1.4201957201638942,1.3655508717977471,0.16268329831802583,0.021424420356607254,0.020215806145257784,0.020381309087346883,0.020834368951163182,0.021208360987327347,0.8185107304881766,0.001789094372575451,0.002765281596092398,0.0032654094909071348,0.0036064408186050837,0.003905694574776284,-210.18682886238486,354.138012383524,0.07187639020087296,5.710221024277269,0.003113805280267181,0.01778850701665241,0.013506611948604797,0.023754406203484082,354.13016039262754,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.25,3.0414475163064703,2.8966051221432223,2.73798674998212,2.494191972444873,2.2351657073966864,2.029784315077432,0.27947682324712675,0.05421461640447061,0.06390059905116093,0.06868492775646132,0.07163468244711674,0.07372940013995936,1.0042066525796525,0.004948703488979423,0.009358576477681627,0.012102971384253942,0.013899816705755002,0.015160855219017723,-206.31897103528559,392.39651364850124,0.20810412468306377,17.26569170507118,0.009249268599942514,0.026919596183316092,0.019071468978130127,0.04644812679801181,392.38455733044765,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.5,4.551682625726568,4.324696741982996,4.0467249520330935,3.6169711890106186,3.138334918291485,2.7246659182592574,0.41378720660969215,0.09326622755741629,0.11618007352529945,0.12648784458904427,0.13218860061083074,0.13601634587238537,1.1099774346314086,0.008697528250847304,0.017427055952742264,0.023130474327265883,0.02685194540710327,0.029283971086225255,-204.52045290050194,412.4707915077227,0.3252444652780415,28.76954102566085,0.018141257564959035,0.034250335931947984,0.02336645195077835,0.07057752477867849,412.45668164467776,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.75,7.326161523095286,6.951518607573351,6.439270567106247,5.630195738769897,4.746325694217466,3.9415088271905088,0.6224876926831854,0.17003761675793705,0.21358258020210485,0.2307073899956268,0.23997122390711328,0.24624716162870366,1.2209905333469333,0.016180948449506356,0.032856161372579684,0.04369599714576786,0.050596068989291136,0.05510072618690158,-202.88552870964008,432.54506936694423,0.5208542972581787,58.962160205626716,0.03859892170730696,0.04443840104325128,0.029111341248106125,0.11357237841905199,432.5288059589079,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.975,20.266210123761216,19.074984884386925,17.44988308983897,15.165346407731258,12.405123665419504,9.443392096246377,1.3994933400496725,0.6122884129466475,0.6355841541549323,0.6406057454755216,0.6445891849789266,0.6477749380194524,1.4569794091939692,0.05925683280330877,0.1057496700325236,0.13088940447605932,0.1453661288177341,0.15482310928534584,-200.20709185869288,470.8035706319214,1.4062705716633332,210.10908084614198,0.22475608713679765,0.08078877029223101,0.04717880288643839,0.3610334230583773,470.7832028967279,,,,,,,,,,,,,,,,,,,,,
Bolivia,mean,6.181568278914176,5.854632410632683,5.426379383803491,4.794257268519181,4.072447265830658,3.3989550257878425,0.5038004285569466,0.14466768985160045,0.16839242121536196,0.17808615283102625,0.1836266076344355,0.18745164221126923,1.1170960387455484,0.013901816842628577,0.02654498356067764,0.03426183880879735,0.03907611482106862,0.04228006881158784,-204.69414581983477,412.4707915077227,0.42929883583703005,50.01499507782082,0.04013819200973452,0.037965173039002015,0.025149055732882765,0.10004709369078241,412.45668164467776,,,,,,,,,,,,,,,,,,,,,
Bolivia,std,5.69846053566254,5.314855826564685,4.82631605905039,4.100005573712831,3.2261281795766683,2.332236448529451,0.34661188129292236,0.15388174422671846,0.1566990966108943,0.1586134627907564,0.15996284023069474,0.16108115919857674,0.16302275668771926,0.016339595043075486,0.02763575778524409,0.03399812922721431,0.03777796478765812,0.04019626386708675,2.553101329130391,29.76216888897968,0.3870017907962525,69.6791669419199,0.0824676205873377,0.01692767442723095,0.008894826993857553,0.11077856557114209,29.75897603839782,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.025,1.64309817487656,1.64061005861401,1.6321727809349096,1.6219400421292007,1.6098145826642067,1.5925562020671653,0.20671239536719266,0.014677220824903765,0.012161739336981827,0.012480873474206554,0.013989453130808438,0.016433510197211492,0.7232121754759332,0.0005474034249273306,0.0006403162708284798,0.0007195431671807509,0.0009359474923021974,0.0013333860886308858,-327.72527121999093,571.1530204371238,0.01674607465145142,14.094827687244969,0.00341092055113992,0.009463328965918196,0.021565457895266527,0.02389247477875523,571.1137250378837,1.5756617771630475,0.01861039257838538,0.001896098052987014,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.25,2.7060816161595227,2.6862931624071944,2.670530829313238,2.6494523346010057,2.6242540529706972,2.5924833003677743,0.26014713104002624,0.03264522769942051,0.030573437382212028,0.03275115485686547,0.03814663498219707,0.046760338405653024,0.8466974621082044,0.001312005767899097,0.0017272765361425418,0.002056844130237356,0.002729020040161915,0.004026194022859825,-322.0933685659357,618.849712521331,0.13338493132533624,40.739049018726455,0.0074898218553016375,0.012658528245236804,0.029136644581864154,0.04604436336622374,618.7988628217907,2.547530743384449,0.05596174124414925,0.00586575153036917,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.5,3.611084787324856,3.583461360601709,3.562688361393968,3.53272858230731,3.4965311877817613,3.452395729066151,0.2950069600629859,0.053583734069766055,0.05279024606957014,0.05809655721824083,0.06828410321593535,0.08350040500865735,0.9192371069075952,0.0022085795834151218,0.0030591035611924554,0.003786444612722715,0.005094286084235366,0.007426135193509985,-319.5070422335257,643.8762195251641,0.2236567242174703,45.24505001814306,0.012325193361929238,0.014946278849521339,0.034706933729821046,0.06901569110535336,643.8193072714978,3.3867310514019366,0.10007743647381995,0.010725110820827194,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.75,4.8556414192471395,4.828140626865803,4.799492501661389,4.750240645366906,4.692371635458493,4.619233196347074,0.3543441493511198,0.09333692530306144,0.09622835138334827,0.10909105325881305,0.1295985621051515,0.15678100407277443,0.996795286751164,0.003948134148324991,0.005758409523148164,0.007375091333160406,0.01005584946298516,0.01435737705451912,-317.2370211915798,668.902726528997,0.31132596444692145,48.41987463945429,0.022132809412684668,0.017927495421489616,0.04197825000066447,0.10879075728687425,668.8397517212048,4.522640583876612,0.1856166912740098,0.02021065132657969,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,0.975,9.39501542301484,9.224688539698073,9.046994789899696,8.81074280977919,8.496160896861758,8.173698966416303,0.7607896229596505,0.3221127845386039,0.3151896134804055,0.34186581186889875,0.39056781967803944,0.44602851467477206,1.1601276031656935,0.014076379527927348,0.020597056668925237,0.02638499763380494,0.03337130138375024,0.04350207198781934,-313.55531425940194,716.5994186132041,0.5738212677254081,77.63511415939836,0.09084001296518711,0.026242438487082423,0.06409567708164687,0.31160269978952393,716.5248895051118,7.844570857777573,0.49935002482195434,0.057426587116963315,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,mean,4.101513203749856,4.0679290587334185,4.0293116258573045,3.972108374748883,3.9019281720134393,3.822908438183373,0.3373432800088789,0.08098524406760847,0.07976629045133012,0.08822053579425682,0.10281930293262156,0.12233273604491118,0.9250094505778518,0.003426281176858665,0.004901664520329446,0.0061713807049423065,0.008128386199642661,0.011289349738681956,-319.81974140362615,643.8762195251641,0.23633768177189698,45.040345478662665,0.02116225847542704,0.015701443652640562,0.03680225311776619,0.09364457143664004,643.8193072714978,3.7275762478304904,0.14261801820353726,0.015644302736209016,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,std,2.4388029284298542,2.3706577682983223,2.2782138625697024,2.1375922242956165,1.9737042751566745,1.8186851096813033,0.16346793223399805,0.09168065466396821,0.0850791435064223,0.09094949125449504,0.10151767705556652,0.1144648309639204,0.11196693325049645,0.004143773080864049,0.00594563525384914,0.007423182142826682,0.009103731351172161,0.011481210021180873,3.6330609318450993,37.10435480532878,0.16193213503104356,19.79711544241272,0.03861631790711854,0.004361556037250072,0.01128131083407257,0.09229173893123388,37.095366449131916,1.6823214565663744,0.12739039707608948,0.01484661623029256,,,,,,,,,,,,,,,,,,
Brazil,0.025,2.3270437010357665,2.275036333959481,2.173420382605929,2.0131703406487005,1.859259529039861,1.7532129539666366,0.3051448930531911,0.02491792468297635,0.02729591874007857,0.029792696405105193,0.031112365255425073,0.03185663196010956,1.5585429212930089,0.0013269871221308234,0.0020548904008271664,0.002560698558052936,0.002967011833545299,0.00320074170754971,-556.3373138349829,962.7283426163958,0.10183340571922042,6.4855718042758745,0.006679217147857516,0.015688743263408612,0.01595009838862108,0.024273977821149182,962.3512944174498,1.6795585040762657,0.03230795615957093,0.0033280952717292967,,,,,,,,,,,,,,,,,,
Brazil,0.25,4.787845431952077,4.535422747044971,4.250034643581357,3.8057881303078336,3.3335671389538057,2.964890725539905,0.4939211504246207,0.06534234650386145,0.08098691398724983,0.08749768981097458,0.09067681194956793,0.09240194382332634,1.7097068642392452,0.003760079715330037,0.006892096658868511,0.008561213779673005,0.009439368068464245,0.009931644492580768,-552.6011687006755,1058.1492708325545,0.27478668714500043,20.01720122711785,0.018255496068844402,0.02257647450106503,0.022852406821123005,0.047167467082323875,1057.4586673676336,2.7094779105497238,0.09349679495515809,0.010201876712414527,,,,,,,,,,,,,,,,,,
Brazil,0.5,7.269269601208178,6.846325641758357,6.333882713683437,5.597658209187925,4.792445373377172,4.1095996836802895,0.7128604408536986,0.11140080617283231,0.14045650789284048,0.15068253431390133,0.1555119863361976,0.15795892575259085,1.7962433916086662,0.00653169412335111,0.012435267680411236,0.015365129626416466,0.01679895143945026,0.017505691263685598,-550.9574050122554,1108.2167372324864,0.41932132953344015,33.62399242858285,0.034139922137645946,0.027832686730417715,0.028266339869561473,0.07162314700127541,1107.361610973277,3.626735856203928,0.15947108658253942,0.017893667407741523,,,,,,,,,,,,,,,,,,
Brazil,0.75,11.801542810064852,11.07792743610011,10.128434447437316,8.752015828977942,7.254176248251316,5.960764316612824,1.07451636814613,0.19493467404323672,0.24217200872542022,0.2570529118848997,0.26413584852776817,0.2679975277316238,1.8882510241768935,0.011729547919286928,0.022420629609950178,0.027273103570895806,0.029502847438830457,0.03067475102098833,-549.492417064566,1158.2842036324182,0.6510236750547589,71.06644259597893,0.06743990547490489,0.0349503114230201,0.03538363712335124,0.11563942075999827,1157.2645545789205,4.984962550980119,0.27084696809001746,0.03138081964859815,,,,,,,,,,,,,,,,,,
Brazil,0.975,32.98060586296648,30.370457746373265,27.23612785236288,22.725022518372885,17.699201023169817,13.07663632924889,2.145994153453894,0.5843534373460366,0.6173435320915768,0.6248873609931658,0.6282634210083183,0.6310135761651017,2.0804538319602304,0.037179905105544156,0.06274250604969159,0.07281392584370881,0.07702402443233124,0.0789220553049802,-547.1823893632825,1253.7051318485765,1.6751874080920135,230.218426781287,0.2970804654381961,0.05778455227126672,0.058039736824054916,0.3502316368219272,1252.3719275291046,9.670811319528521,0.6330072156442305,0.08040222522758737,,,,,,,,,,,,,,,,,,
Brazil,mean,9.853092093635114,9.239064123189758,8.44397004027336,7.3058791281009,6.0552487924446705,4.947775626944597,0.8533968655118537,0.15742941070609445,0.18668037937827864,0.19639422766639142,0.201212972097201,0.20384258996457463,1.8025318446159269,0.00961951296399913,0.017556037069235645,0.02112108088390477,0.02279690334735389,0.023652609914869775,-551.1613369041771,1108.2167372324864,0.5307591859660665,56.79379242598695,0.06253518865032524,0.030077718052467728,0.030454685971649326,0.10066806497885142,1107.361610973277,4.146839477000571,0.20557411203227982,0.02416236190796656,,,,,,,,,,,,,,,,,,
Brazil,std,8.851620711713428,8.131609732466133,7.231647433356347,5.963441365330105,4.479137065085902,3.1049502346758286,0.512078940571894,0.14243404233899828,0.15096581450337876,0.15306603233831537,0.15426931227897553,0.1550763081080535,0.13347838584327065,0.009616220058606843,0.016219182322578494,0.018658593607065795,0.019629021390285373,0.020087771689911542,2.3561474879618793,74.2301367594937,0.41457579881441387,69.35868716626868,0.09975104557758806,0.011067279677228132,0.011093118013867927,0.10978118928121003,73.98621489968701,2.1378365620922124,0.15579518123975886,0.020403407698867636,,,,,,,,,,,,,,,,,,
Brunei,0.025,1.4155233464237444,1.3380318512465235,1.2582629512224845,1.0837883627988365,0.8082417282588,0.6091731503596487,0.21726088968953017,0.023074857987153752,0.02526661920226789,0.02901397701689401,0.03114155286646033,0.032009927012848605,1.04160986354891,0.001307985955550867,0.002481067813613321,0.003893540691084943,0.005299458729117884,0.006305178968647504,-186.88348523729914,312.9378836066701,0.003145627861807037,5.904636765965378,0.004229259997213807,0.014044943588449774,0.036728038430771257,0.027310043395926954,312.89798680783923,,,,,,,,,,,,,,,,,,,,,
Brunei,0.25,2.743659244201473,2.6022955141178645,2.4526129575929834,2.1925122177440564,1.8953454654531594,1.5877923220457193,0.4170681973009593,0.07639196924564176,0.11373171041445312,0.13872763109763867,0.15292983924924547,0.16040285141574845,1.2519130629410018,0.00474233020103736,0.012281680952981119,0.020313383843480345,0.027249397819146697,0.03240490195326229,-183.19731851192614,348.2135329755003,0.03199605165395998,18.950445928194164,0.014819912791738674,0.019559500029973788,0.05410227904118387,0.055916933642618655,348.1142953975972,,,,,,,,,,,,,,,,,,,,,
Brunei,0.5,4.370223797340147,4.171818017487818,3.911863016187705,3.5459773065414626,3.1210743004354384,2.691927424452861,0.5879599752462571,0.1379963438648036,0.21951394648154487,0.2704034173884728,0.2999278048246704,0.31571406848367983,1.3734424872001845,0.008547276643965457,0.023974074118925208,0.04028529859133635,0.054185930773353944,0.06451006334995135,-181.59693939883493,366.72270515111325,0.07209589623174172,29.531215956553527,0.02866061970305477,0.023646933651473988,0.06773700252434255,0.08659393951766875,366.592331400906,,,,,,,,,,,,,,,,,,,,,
Brunei,0.75,6.971550468381382,6.681280414854535,6.316159170860784,5.799129681578044,5.200307312319587,4.513276307252835,0.8275357680219075,0.2353007745734324,0.37234042451510607,0.4558852019275247,0.5020048721607202,0.5258817809301279,1.503654523444243,0.014659832751203698,0.04096925961494788,0.06815675480809111,0.0913623193345539,0.10859523877328273,-180.19067710004046,385.2318773267262,0.14264966740613436,37.41960630790524,0.055722053484893425,0.029058453017734347,0.08624030282415857,0.14278541021734356,385.07036740421495,,,,,,,,,,,,,,,,,,,,,
Brunei,0.975,15.488086369838925,15.197140533572604,14.84816943974563,14.228457468297359,13.089731909791112,11.63166145549305,1.7058073444884287,0.6103959692892402,0.7510263549968536,0.8266182501904242,0.8654753661967316,0.8827880355492517,1.778720372256246,0.03894622001491598,0.08814215698057808,0.13345422002468196,0.1723406672138681,0.20222287781829684,-177.96889095316675,420.5075266955564,0.42539088383518064,57.9739592039689,0.21279106495986833,0.045730633866686854,0.15013994492724317,0.4381765083032733,420.28667599397284,,,,,,,,,,,,,,,,,,,,,
Brunei,mean,5.449119868159268,5.243154032513845,4.994379118117365,4.610307964937084,4.121129496551219,3.5639316325233072,0.6799192130719289,0.1813106415803317,0.26492622974939334,0.31810544716744593,0.3588783420082834,0.35997607773255313,1.3831224490932446,0.011437053990249284,0.029583632993977878,0.04755039920856535,0.06146764378368447,0.07567974878036163,-181.83159331103136,366.72270515111325,0.1105510952904799,29.637456293375486,0.04814857459448279,0.02521917048612703,0.07423323122243602,0.12403167660441894,366.592331400906,,,,,,,,,,,,,,,,,,,,,
Brunei,std,3.9396911515920934,3.8851947860992753,3.837764683895318,3.7353031548130584,3.5145050226682963,3.134610146199664,0.40481473802297996,0.15570665648734278,0.19520650931952205,0.3534097221483069,1.9312350099815536,0.24498548453770064,0.18878473164192597,0.010398564616590125,0.02331516823217699,0.0922412821214327,0.35106088756096293,0.055253061403420574,2.534088803819235,27.441739730265933,0.13674669785147217,19.909249169539493,0.06983666277385572,0.008297649393078248,0.031237915857946275,0.14115219644048715,27.395577172132214,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.025,2.2220987188958725,2.1958755618275925,2.1580296117229416,2.082327710237585,1.9401635569673579,1.7676593788897286,0.26031113298899117,0.02051082470481736,0.023736649354000307,0.029282899963402432,0.03348883165988376,0.03613309781765581,0.6108067248588299,0.0006214034412874176,0.0011593537380185316,0.0019796248033964823,0.0029710243676764002,0.003901508798167955,-297.5330855042415,521.9948924550447,0.07405925293619713,15.435282768080441,0.005277381523244503,0.00875319590086143,0.015502651086559835,0.023728794093974853,521.9339585021314,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.25,4.402731987281587,4.3573628854811135,4.293848213375221,4.178182915948723,4.00168047788644,3.7325839592078456,0.3928267862483389,0.04918667587766426,0.06499894005633274,0.08198038382548027,0.09584247549336174,0.10606783071468819,0.7349917747099547,0.0015894009718148872,0.0034579981113065754,0.005974438786860717,0.008925016014326754,0.011821352455351378,-291.4600279893096,561.7295312974613,0.15552241155681656,39.93871244624455,0.013471995283655449,0.011304021818699871,0.020214256899185917,0.04548894579987525,561.6499644054538,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.5,6.489565773221109,6.425191272180276,6.335596128792451,6.181954342130272,5.957609180237176,5.568389241959102,0.5103492361749018,0.08303572244600581,0.11492890172359262,0.14336690382034867,0.16492536994941354,0.180380600086466,0.8072967342312062,0.0027494334861012677,0.006372364186337105,0.01091004796433701,0.015858780544972684,0.020571112505455402,-288.53095864888667,582.578340173534,0.21770249062548963,45.520417253035845,0.02382552490908342,0.013114274901490221,0.023536051001516442,0.06838795283227506,582.488996557809,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.75,9.778029380104115,9.688729537104086,9.544524924573329,9.286538339060346,8.935160722563005,8.280399275253913,0.7068676575993004,0.14248236701748293,0.1990587082804009,0.2431185139770507,0.2752870227504206,0.29673987490920223,0.8845271085836126,0.004847448733165205,0.011657932054388948,0.01939774818881752,0.02731339115109319,0.03454456360109358,-285.9391441822417,603.4271490496064,0.30908975152458684,49.934224733775025,0.043976254191174555,0.015435654099240526,0.027776221514879473,0.10859003149435022,603.328028710164,,,,,,,,,,,,,,,,,,,,,
Bulgaria,0.975,24.211781794819117,23.70890309368286,23.34175156143202,22.66083182991264,21.39048485580424,18.911668225357428,1.4339009470217081,0.4125713724318285,0.506150718477402,0.5676922772724122,0.6083239052586216,0.6329281985154679,1.0463317007713262,0.014557763047490298,0.03240020836044017,0.04970222310310799,0.06522819203582925,0.07814856705087148,-281.67679705903754,643.161787892023,0.662683170826347,87.68346867452219,0.17234185485789594,0.021873975762223663,0.039911412688204174,0.3203611930379876,643.0440346134864,,,,,,,,,,,,,,,,,,,,,
